html_url_repository,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,site_admin,contributions,date
https://github.com/CLARIAH/wp4-queries,RinkeHoekstra,715019,MDQ6VXNlcjcxNTAxOQ==,https://avatars.githubusercontent.com/u/715019?v=4,,https://api.github.com/users/RinkeHoekstra,https://github.com/RinkeHoekstra,https://api.github.com/users/RinkeHoekstra/followers,https://api.github.com/users/RinkeHoekstra/following{/other_user},https://api.github.com/users/RinkeHoekstra/gists{/gist_id},https://api.github.com/users/RinkeHoekstra/starred{/owner}{/repo},https://api.github.com/users/RinkeHoekstra/subscriptions,https://api.github.com/users/RinkeHoekstra/orgs,https://api.github.com/users/RinkeHoekstra/repos,https://api.github.com/users/RinkeHoekstra/events{/privacy},https://api.github.com/users/RinkeHoekstra/received_events,User,False,8,2021-12-04
https://github.com/CLARIAH/wp4-queries,kathrinrin,1777300,MDQ6VXNlcjE3NzczMDA=,https://avatars.githubusercontent.com/u/1777300?v=4,,https://api.github.com/users/kathrinrin,https://github.com/kathrinrin,https://api.github.com/users/kathrinrin/followers,https://api.github.com/users/kathrinrin/following{/other_user},https://api.github.com/users/kathrinrin/gists{/gist_id},https://api.github.com/users/kathrinrin/starred{/owner}{/repo},https://api.github.com/users/kathrinrin/subscriptions,https://api.github.com/users/kathrinrin/orgs,https://api.github.com/users/kathrinrin/repos,https://api.github.com/users/kathrinrin/events{/privacy},https://api.github.com/users/kathrinrin/received_events,User,False,4,2021-12-04
https://github.com/CLARIAH/wp4-queries-censusmicro,rlzijdeman,3480446,MDQ6VXNlcjM0ODA0NDY=,https://avatars.githubusercontent.com/u/3480446?v=4,,https://api.github.com/users/rlzijdeman,https://github.com/rlzijdeman,https://api.github.com/users/rlzijdeman/followers,https://api.github.com/users/rlzijdeman/following{/other_user},https://api.github.com/users/rlzijdeman/gists{/gist_id},https://api.github.com/users/rlzijdeman/starred{/owner}{/repo},https://api.github.com/users/rlzijdeman/subscriptions,https://api.github.com/users/rlzijdeman/orgs,https://api.github.com/users/rlzijdeman/repos,https://api.github.com/users/rlzijdeman/events{/privacy},https://api.github.com/users/rlzijdeman/received_events,User,False,1,2021-12-04
https://github.com/CLARIAH/wp4-queries-censusmicro,rijpma,10656882,MDQ6VXNlcjEwNjU2ODgy,https://avatars.githubusercontent.com/u/10656882?v=4,,https://api.github.com/users/rijpma,https://github.com/rijpma,https://api.github.com/users/rijpma/followers,https://api.github.com/users/rijpma/following{/other_user},https://api.github.com/users/rijpma/gists{/gist_id},https://api.github.com/users/rijpma/starred{/owner}{/repo},https://api.github.com/users/rijpma/subscriptions,https://api.github.com/users/rijpma/orgs,https://api.github.com/users/rijpma/repos,https://api.github.com/users/rijpma/events{/privacy},https://api.github.com/users/rijpma/received_events,User,False,1,2021-12-04
https://github.com/CLARIAH/wp4-queries-geo,rlzijdeman,3480446,MDQ6VXNlcjM0ODA0NDY=,https://avatars.githubusercontent.com/u/3480446?v=4,,https://api.github.com/users/rlzijdeman,https://github.com/rlzijdeman,https://api.github.com/users/rlzijdeman/followers,https://api.github.com/users/rlzijdeman/following{/other_user},https://api.github.com/users/rlzijdeman/gists{/gist_id},https://api.github.com/users/rlzijdeman/starred{/owner}{/repo},https://api.github.com/users/rlzijdeman/subscriptions,https://api.github.com/users/rlzijdeman/orgs,https://api.github.com/users/rlzijdeman/repos,https://api.github.com/users/rlzijdeman/events{/privacy},https://api.github.com/users/rlzijdeman/received_events,User,False,11,2021-12-04
https://github.com/CLARIAH/wp4-queries-geo,RubenSchalk,20534919,MDQ6VXNlcjIwNTM0OTE5,https://avatars.githubusercontent.com/u/20534919?v=4,,https://api.github.com/users/RubenSchalk,https://github.com/RubenSchalk,https://api.github.com/users/RubenSchalk/followers,https://api.github.com/users/RubenSchalk/following{/other_user},https://api.github.com/users/RubenSchalk/gists{/gist_id},https://api.github.com/users/RubenSchalk/starred{/owner}{/repo},https://api.github.com/users/RubenSchalk/subscriptions,https://api.github.com/users/RubenSchalk/orgs,https://api.github.com/users/RubenSchalk/repos,https://api.github.com/users/RubenSchalk/events{/privacy},https://api.github.com/users/RubenSchalk/received_events,User,False,1,2021-12-04
https://github.com/CLARIAH/wp4-queries-gg,rlzijdeman,3480446,MDQ6VXNlcjM0ODA0NDY=,https://avatars.githubusercontent.com/u/3480446?v=4,,https://api.github.com/users/rlzijdeman,https://github.com/rlzijdeman,https://api.github.com/users/rlzijdeman/followers,https://api.github.com/users/rlzijdeman/following{/other_user},https://api.github.com/users/rlzijdeman/gists{/gist_id},https://api.github.com/users/rlzijdeman/starred{/owner}{/repo},https://api.github.com/users/rlzijdeman/subscriptions,https://api.github.com/users/rlzijdeman/orgs,https://api.github.com/users/rlzijdeman/repos,https://api.github.com/users/rlzijdeman/events{/privacy},https://api.github.com/users/rlzijdeman/received_events,User,False,12,2021-12-04
https://github.com/computationalgeography/campo,OliverSchmitz,10530968,MDQ6VXNlcjEwNTMwOTY4,https://avatars.githubusercontent.com/u/10530968?v=4,,https://api.github.com/users/OliverSchmitz,https://github.com/OliverSchmitz,https://api.github.com/users/OliverSchmitz/followers,https://api.github.com/users/OliverSchmitz/following{/other_user},https://api.github.com/users/OliverSchmitz/gists{/gist_id},https://api.github.com/users/OliverSchmitz/starred{/owner}{/repo},https://api.github.com/users/OliverSchmitz/subscriptions,https://api.github.com/users/OliverSchmitz/orgs,https://api.github.com/users/OliverSchmitz/repos,https://api.github.com/users/OliverSchmitz/events{/privacy},https://api.github.com/users/OliverSchmitz/received_events,User,False,81,2021-12-04
https://github.com/computationalgeography/hello_eejit,kordejong,1824314,MDQ6VXNlcjE4MjQzMTQ=,https://avatars.githubusercontent.com/u/1824314?v=4,,https://api.github.com/users/kordejong,https://github.com/kordejong,https://api.github.com/users/kordejong/followers,https://api.github.com/users/kordejong/following{/other_user},https://api.github.com/users/kordejong/gists{/gist_id},https://api.github.com/users/kordejong/starred{/owner}{/repo},https://api.github.com/users/kordejong/subscriptions,https://api.github.com/users/kordejong/orgs,https://api.github.com/users/kordejong/repos,https://api.github.com/users/kordejong/events{/privacy},https://api.github.com/users/kordejong/received_events,User,False,8,2021-12-04
https://github.com/computationalgeography/land_surface_data_generator,OliverSchmitz,10530968,MDQ6VXNlcjEwNTMwOTY4,https://avatars.githubusercontent.com/u/10530968?v=4,,https://api.github.com/users/OliverSchmitz,https://github.com/OliverSchmitz,https://api.github.com/users/OliverSchmitz/followers,https://api.github.com/users/OliverSchmitz/following{/other_user},https://api.github.com/users/OliverSchmitz/gists{/gist_id},https://api.github.com/users/OliverSchmitz/starred{/owner}{/repo},https://api.github.com/users/OliverSchmitz/subscriptions,https://api.github.com/users/OliverSchmitz/orgs,https://api.github.com/users/OliverSchmitz/repos,https://api.github.com/users/OliverSchmitz/events{/privacy},https://api.github.com/users/OliverSchmitz/received_events,User,False,2,2021-12-04
